date;ip;lang;col;site;query;index;where;filter;from
2010-12-24 15:44:15;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2010-12-24 16:09:15;66.249.71.52;pt;local;bio;+id:("lil-9030037195");*;*;;1
2010-12-24 16:14:29;66.249.71.52;pt;local;bio;*;*;*;;1
2010-12-24 16:31:00;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2010-12-24 16:31:00;66.249.71.52;pt;local;bio;+id:("scl-S0074-02761909000200006");*;*;;1
2010-12-24 16:40:39;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2010-12-24 16:45:37;66.249.71.52;pt;local;bio;+id:("scl-S0074-02761909000100001");*;*;;1
2010-12-24 16:47:24;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2010-12-24 17:18:10;66.249.71.52;pt;local;bio;+id:("scl-S0074-02761909000200001");*;*;;1
2010-12-24 17:20:36;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2010-12-24 17:44:23;66.249.71.52;pt;local;bio;+id:("scl-S0074-02761909000100002");*;*;;1
2010-12-24 18:34:36;187.41.19.113;pt;local;bio;caramaschi;*;*;;1
2010-12-24 18:34:54;187.41.19.113;pt;local;bio;caramaschi;*;ALL;;2
2010-12-24 18:35:12;187.41.19.113;pt;local;bio;caramaschi;*;ALL;;3
2010-12-24 18:59:33;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2010-12-24 19:09:58;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2010-12-24 19:21:45;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2010-12-24 20:03:35;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2010-12-24 20:35:37;66.249.71.52;pt;local;bio;+id:("scl-S0074-02761909000200002");*;*;;1
2010-12-24 21:24:31;66.249.71.52;pt;local;bio;*;*;BHLG;db:BHLG;1
2010-12-24 22:47:24;66.249.71.52;pt;local;bio;Sua seleção;*;*;;1
2010-12-24 22:54:08;66.249.71.52;pt;local;bio;+id:("lil-3551021638");*;*;;1
2010-12-24 22:58:53;66.249.71.52;pt;local;bio;+id:("lil-41471091512");*;*;;1
2010-12-24 23:56:47;66.249.71.52;pt;local;bio;+id:("lil-13264049879");*;*;;1
2010-12-24 23:56:58;66.249.71.52;pt;local;bio;+id:("lil-18474058072");*;*;;1
