date;ip;lang;col;site;query;index;where;filter;from
2010-12-05 22:59:47;189.112.102.2;pt;local;bio;*;*;BHLB;db:BHLB AND ta_cluster:"Anexos das Memórias do Instituto de Butantan, Secção de Botânica.";1
2010-12-05 23:00:09;200.96.185.186;pt;local;bio;  mamiferos;*;ALL;;2
2010-12-05 23:00:41;187.52.90.188;pt;local;bio;  mamiferos;*;ALL;la:"Pt";1
2010-12-05 23:07:58;187.37.20.92;pt;local;bio;*;*;BHLB;db:BHLB;1
2010-12-05 23:13:58;189.28.181.214;pt;local;bio;cetaceos;*;*;;1
2010-12-05 23:20:29;143.107.252.108;pt;local;bio;euterpis;*;*;;1
2010-12-05 23:20:33;143.107.252.108;pt;local;bio;euterpi;*;ALL;;1
2010-12-05 23:21:20;143.107.252.108;pt;local;bio;euterpi;*;ALL;;1
2010-12-05 23:21:44;143.107.252.108;pt;local;bio;euterpe;*;ALL;;1
2010-12-05 23:22:08;143.107.252.108;pt;local;bio;euterpe;*;ALL;type:"article";1
2010-12-05 23:22:22;143.107.252.108;pt;local;bio;*;*;*;;1
2010-12-05 23:22:36;143.107.252.108;pt;local;bio;scheflera;*;*;;1
2010-12-05 23:39:00;189.0.163.4;pt;local;bio;morcego;*;*;;1
